Comment,Sentiment,Toxicity,ambiguity_flag
Ngô Phương Thảo Lê Thương Hồng Thắm tết này tiếp hok mấy bà =)))))),0,0,1
Thằng chó này :3,-1,2,1
572 tấc nhiên là bao lô,0,0,1
cực kì thuyết phục 😁,1,0,0
Quần chất đấy,0,0,0
Tộc trưởng bán lại cốc giữ nhiệt đê anh,0,0,1
Nguyễn Định,-1,0,0
Bac ve viet nam ma chanh dich,0,0,1
Nghe vô lí nhưng rất thuyết phục :)),0,0,1
Ly Ly t với mi đi trước thời đại nhỉ :v,0,0,1
Luôn tìm niềm vui cho bản thânnn yahhh,0,0,1
"Dân trả nợ , chứ các lãnh đạo đâu trả ? Nên vay cho lún lun ?",0,0,0
"Uầy, được anh ơi. Cứ như ngồi cạnh thằng Tùng ấy nhờ. K có đcm luôn. Nghe cứ điếm vãi cả nồi ấy.",0,1,1
Trunq Xuân Cao má ảnh 2n vè trc lại ở bên máy tê,0,0,1
From Gia Lai with love. Good luck for me and 2k1,1,0,0
Thương con chó  mà  phải  mang cái  mặt  của mày  quá,0,0,1
😎😎,0,0,1
"Ở cái chế độ này khôn quá cũng chết,ngu quá cũng chết,im lặng nhẫn nhin cũng chết,chỉ có lũ nịnh nọt bán nước la sống mà còn sung sướng nữa là khác",-1,2,0
cmt để dữ fan cứng :)),0,0,1
3 9 nha thầy,0,0,0
Nguyễn Hữu Thiện,-1,0,0
LinDa phải nể Minh Hiếu chứ cái dòng bà Trần Đòn chỉ đàng em thôi bầy đặc lên tiếng🤮,0,0,1
Đi mua ở shop đó chưa mà nói ngta ko shop....hiểu biết nông cạn ghê.,0,0,1
Thanh Tam Ninh bê l chạy xung quanh 🙂,0,0,1
Đúng là gu của đại gia nó lạ j đâu :))),0,0,1
nó đi trước xu thế :)),0,0,1
Vlòn.,0,1,1
Huy Vo rp cày thuê,0,0,1
Ngáo đá,0,0,0
Cập nhật tình hình cái ae bộ tộc ưiiiiii,0,0,1
"Mũi cao, mắt to và sáng, đầu trọc đích thị là Tùng Sói rồi 🤓",0,0,1
Hoàng Xuân Tâm mới nhất hay mới ra thì mày chỉ ghi mới thôi,1,0,0
Nhưng anh sẽ dùng instagram,0,0,1
Quan ngại quá xá,0,0,1
Sao anh bảo là người ta viết điêu cho anh. Đó là hiểu hiện của sự lươn lẹo dồi,0,0,1
Ông này thì có quyền về VN à ?,0,0,0
Trần Ngọc Dương dm het fan cung roi nha,0,1,1
Dan khung ma ten tri gi dau,0,0,1
hai bạn hợp nhau đấy yêu nhau đi,0,0,1
Dịch bệnh đánh sập nguyên ngành dịch vụ và xê dịch,-1,0,0
🌝 tôi lại ngỡ là do Việt Tân chạy chiếc xe đó đó chớ,0,0,1
Hẹn ae tối mai nhé,0,0,1
Cố lên VN :3,0,0,0
"7:12, 8:16 🤣🤣",0,0,0
Anh Thu năm 2020 ko nghiệp nha,0,0,1
Nghĩ nó chán,-1,0,0
phản động là nói lên SỰ THẬT,0,0,1
Dương Dương mới thêm mấy ca nữa rồi,0,0,1
"T thề là nếu như dịch bệnh mà hết và con Nhung này ra viện thì chắc là ai nhìn thấy nó thì cũng muốn lao vào xé xác nó ra ấy, thế có mà nó sợ tụt lờ k dám đi đâu đâu =)))))",0,1,1
Trần Nhật 🙂 m đọc lại cmt xem t ns đúng hay sai mà m ns t như con bò ở quê m,1,0,0
Mẹ em kiến nghị cho nghỉ học thêm 1 tuần nữa ạ,0,0,1
"Ai bieu ngu , lam Tao Lao chi , an trom vao nha có bao nhieu tien dua het cho no Thi khg có toi , nho chua . Bai hoc cho nhung nguoi có tien ma de danh .",-1,0,0
soái ca trong ngôn lù đây sao,0,0,1
"Bố này bênh Tầu cộng và chống lại nhân dân HK đây. Chả thế mà lại kêu gọi không can thiệp khi cảnh sát trung cộng xịt vòi rồng, bắn đạn hơi cay vào dân HK . Kêu gọi k can thiệp khi trung cộng dày xéo lên nền dân chủ của người HK .... túm lại là đang ủng hộ bạo quyền",1,0,0
Hau Nguyen rảnh loz hả bà nội,-1,0,0
"Hoài Phương Trần hqua bảo nó bồi thường 1 tỉ, 1 tỉ còn k mua đc cái ý thức",0,0,1
Lê Hoàng Thùy Khuê đây mới là bà tổ trend cánh hoa mng ơi,0,0,1
Cô đẹp mà quý phái quá 😘😍,1,0,0
Đức có 1040 ca mắc mà không có trường họp tử vong thì nể với cách họ kiểm soát dịch vl,0,1,1
🤷,0,0,1
Ò để thử nghe!!,0,0,1
Ca sĩ :) ?,0,0,0
Nếu cần phải bắt nó mang đi luôn ấy chứ,0,0,1
Chị đẹp quá chị ơi như bà hội đồng hồi xưa,1,0,0
Được anh ơi,0,0,0
anh ơi em muốn làm fan cứng 😭😭,-1,0,0
Chấp hểttttttt,0,0,0
2022  hẹn  gặp  idol,0,0,1
"Ai biết ở đâu bán giầy kia k, hàng face thôi",0,0,1
Má ơi 600/700 triệu ship/tháng cho bưu điện . Nói vài chục tạm thời còn có người tin 😂,0,0,1
like r anh,0,0,0
Nhìn chị đẹp gái wá. Em chúc chị đẹp mãi trẻ mãi không già,1,0,0
Xướng nhất Abe =)) iu thầyy,0,0,1
vô chính phủ mà,0,0,1
Hay quá aba ơi thưởng cho cái thơm má nè,1,0,0
Phạm Văn Lộc oker lộc,0,0,1
Cực kì thuyết phục !!!!,0,0,1
Hóng nào,0,0,0
Nhờn à :v,0,0,0
Yến Nguyễn check ib,-1,0,0
Giám đốc phố bolsa vũ hoàng lân mới ngầu chứ =)))))),0,0,1
Ae cho hỏi team đã chắc xuất đi thái chưa vậy,0,0,1
bánh mì pewpew :v,0,0,1
Thuyết phục cái đell gì đâu đâu cũng thuyết phục,0,0,1
Nghe có vẻ vô lí nhưng thuyết phục sự vô lí của hợp lí trong vô lí của sự ko hợp lí đó và sự ko hợp lí đó lại tiếp tục rất thuyết phục cái hợp lí của ko hợp lí :v,0,0,1
12:57 OK,0,0,0
Tui còn chưa được thử cảm giác đánh rank đây :),0,0,1
Trung Now never dieeeeeeeeee,0,0,1
Thôi mà thầy,0,0,0
nhìn quả mắt không yêu thương nổiiii,0,0,1
oke thầy,0,0,0
"Bay len ma bay den 46lan ah,cai dit cu may",0,1,1
"Cũng khó, lý thuyết vs thực tế rất khác nhau, nên phải cố gắng thôi chứ biết sao h.",0,0,1
Sì tai mới của a be diện đồ ăn tết xuân đến xum zầy,0,0,1
Con chúc cô nhiều sức khỏe,0,0,1
"Đâu phải ai cũng có ý thức , còn rất nhiều người chủ quan với dịch bệnh này 😢",-1,0,0
Nhìn con này thấy gê quá,0,0,1
Chi ba chui cho hon cho con no nhuc 0987991668,0,0,1
Vi Hạ Lam thương chị tôi,0,0,1
Nhà vô địch,0,0,0
Tùng đáng iu quá ra đây cho chị ôm cái :v,0,0,1
Khi ai đó nhắc bạn quên kéo dây kéo thì bạn tụt mẹ nó xuống luôn :))),0,1,1
Văn Dương Lê Trí kh thấy tao lên trường là hiểu rồi ha :(((,0,0,1
Chưa thấy giáo án 24h ngoài đường mô nha thầy.-.,0,0,1
Quang Ly để coi im lặng đc kg,0,0,1
Ra ngoài này lập nghiệp thôi :v,0,0,1
"Ko thấy hay, hay là ko hiểu đc cái hay của nó????",1,0,0
1 tỷ ko bằng miếng vải chùi lol mà lại giựt 100 mấy triệu của Minh Hiếu 😏,0,0,1
Khả Quỳnh. 😞,0,0,0
Chi khỏe không chỉ yêu,0,0,1
ng việt đi khắp 5 châu nhưng không phải du lịch :3,0,0,1
ở VN có bọn dư luận viên ăn tiền tài trợ từ TQ. Chấp nhận kiếp sống chó săn :),0,1,1
khiếp tận 4 số cuối -.-,0,0,1
Ăn mừng con gà nha Thầy =)),0,0,1
Cho nghỉ học đi bác =]]],0,0,1
này phải đi triển khai nhiều :3,0,0,1
Mọi người xin dành 1 chút thời gian nguyên góp mỗi người 1 like vào ảnh đại diện của tôi được hong :)),-1,0,0
Tương lai thanh niên Bến Tre đổi qua nghề ' Trộm ' hết.,0,0,1
Ok tùng😌,0,0,0
Mạng nguoi rẻ bèo,-1,0,0
Dell hiểu cười méo j,0,0,1
đéo phải tiền bọn nó nên nó mới kinh doanh ngu như chó thế. Tiền của nó thì nó đã khác,-1,2,0
Đồng Nhung kb chị Nhung phả lại có giàu hongg ta :>,0,0,1
Bên Anh kiểu thế thảo nào nhiều người dính,0,0,1
Hồ Quang Huy :)),0,0,1
Sao dạo này k ai nhắc tới a Cường của tao hết dị..,0,0,1
Ngon lắm anh ạ🤤,1,0,0
Oke năm nay ở nhà xem =)))),0,0,1
Xem kênh Mixigaming hơn 1 năm qua nhưng các bài viết trên fb chỉ yêu thích có đc coi là fan cứng kh nhờ :v,0,0,1
:v,0,0,1
Đc a ơiiiiii,0,0,0
Tấn Thời nếu làm theo mấy bài trước thì sẽ bị nói là 1 màu,0,0,1
Nghe có vẻ hợp lí nhưng cũng rất thuyết phuc,0,0,1
Ủa cái này trend bên VN thời sửu nhi 9x mà ta 🙄,-1,0,0
Huyền Võ thầy của bạng nè bạng iu,0,0,1
Đồng bọn con đó khi biết tin,0,0,1
Xin với bro à,0,0,0
Mua đồ hồg mặt từ bé bảo sao nó ko thik súng ((:,0,0,1
Để bố xọc chết con mẹ nó,0,1,1
Cô my cho ăn chai sting vô đầu nha thầy,0,0,1
Vừa dẹp vừa quý phái,0,0,1
Tụi mày k bt đấy chứ..😂😂...mấy tấm hình đó...nếu ghép lại..là 1 đọc rap,0,0,1
Nguyễn Thành Luân ok ok like,-1,0,0
Đừng có phá idol của tao nha mậy. Mạo danh là ko được à nghen,0,0,1
Thứ thần kinh,-1,2,0
Cảm ơn thầy ba,1,0,0
Minh Hiếu never sai :)),0,0,1
Hiếu Kòi thế thì làm việc thấy chán luôn.,-1,0,0
Giàu quá sao đi dựt nợ chời :)),0,0,1
Bố tôi đấy :vvv,0,0,1
Đúng là nằm nhà được xem hài cũng tạm được,0,0,1
Anh be ơi 🤭,0,0,0
"ai giải thik hộ em từ "" XU BÀ NAI "" hộ em vs",0,0,1
"~ 85 triệu Dân ngu cu đen ngày càng bị 4,5 triệu đảng viện ức hiếp",-1,0,0
ĐMCS bê tông hoá cái qằn qè cây chặt hết giờ để dân chịu hậu quả. Hk còn từ nào chửi cái lũ cô hồn các Đảng này,-1,2,1
Nhìn mặt xanh xao mà thương bác thật sự ... nhắc đến lại DM NHUNG,0,1,1
Thách cả cụ nhà :)(,0,0,1
Trần dần nhớ bảo trọng.,0,0,1
Dấu hiệu của tết đến,0,0,1
Moá 🤣,0,0,1
Zalo 0964394635,0,0,1
Nguyễn Trọng Hiệp nhớ quá,-1,0,0
"Không,sao a ơi dù có thế nào thì vẫn ok mà lúc nào rf cũng hay hết cho dù thế nào đi nữa ❤cố lên các a k được ghì về stream cho ae xem cho nó vui 🤣",1,0,0
wtf man,0,1,1
Hanh Viet cục kì thuyết phục =)),0,0,1
Cười ỉa :)),0,0,0
đm thầy🙂,0,1,0
Mỹ Vân,0,0,1
Chi oi chi giúp em voi ngươi ta giựt hui em nhiều qua em lam sao chi,0,0,1
Nghe đc gì cht liền,0,0,1
Việt Nam vô địch ❤️,1,0,0
Ngô Duy Tân bố mẹ làm còng lưng ra nuôi ăn học thì không fan,0,0,1
:))),0,0,1
Sao ad cái gì cũng bit hay vay ??? Chỉ cho e với đc ko ??,1,0,0
Nhìn giống cô Cẩm Ly ghê. Mà đọc chữ mới biết cô Minh Hiếu.,0,0,1
Ngheee rất thuyết phục nhưng mình yếu sinh lý :((,0,0,1
Thủng từ nóc rùi,0,0,1
xin vd ông ei,0,0,0
được a ưiii,0,0,0
d' tin đc hoàng thượng rớt đài :'(,0,0,1
Muốn lắm cơ mà đú không kịp :)),0,0,1
Mất ngủ.. Vào xem ông mà tắt trym sớm thế hả.,0,0,1
Chi 3 nói hay .nói được làm được .nhìn là biết chi giàu rồi,1,0,0
Hasagi ngô bá tú,0,0,1
Cmt để trở thành fan cứng,0,0,1
Mấy chú nhớ donate cho cháu để cháu mua kẹo cho ông già cháu nhá 😀,0,0,1
Tôi Thích Chú P. Anh giúp đỡ cho nhiều người ngèo. Còn DMCS. Đéo làm được con cặc gì hết toàn là làm mầu thôi,0,1,1
hót luôn,0,0,0
Mất dương chỉ,0,0,0
ngay thang sinh cua e nek ba ga,0,0,1
Mũi lệch cô ơi,0,0,0
Con cháu cha,0,0,0
cho em cái giáo án mundô thầy,0,0,1
bài này nghe bâyh hay hơn Độ Tộc các bác ạ =))),1,0,0
Thầy ui kkk,0,0,0
búng tym cho thầy 🥴🥴,0,0,1
đang ngó ngó nó thả cho quả boom khả năng đen luôn,0,0,1
Câu like kia trời.,0,0,1
Hoàng Phong Đỗ Trúc Ngan Do tốt nhất nghỉ ăn mấy con lạ lạ nha mn,1,0,0
Chính sách ngu dân ngày càng hiệu quả,-1,0,0
"Đường nó bền hơn, lâu hư hơn, đẹp hơn, hoàng tráng hơn,... Thì tao tin chứ bảo chi phí xây rẻ hơn thì ngu si mới đi tin, lều báo!",0,2,1
Hoàng Xuân Tâm sao đâu dm,0,1,1
hồi nhỏ đi ngoài đg bị chim ỉa lên đầu rồi,0,0,1
Tú vẫn mãi ở đây với abe:)),0,0,1
Nghe vô sinh nhưng bác sĩ lại bảo cưới,0,0,1
Nhìn cây bút của chị là biết chị cũng 49 50 à :)),0,0,1
Film cũng ổn nhưng thích mấy đoạn hù giật gân ghê luôn á 😆,0,0,1
xem giọng cười mình lại chán đéo muốn nói 🤦,-1,1,0
Chi oi chi giau qua cho em xin mot it di nha chi noi vay chac gi chi cho dau ha chi,0,0,1
Năm nay Tùng Sói lại phải ăn bánh trung thu nhân mỡ hành rồi,0,0,1
Tạ Duy Ân xấu hổ quá :))))),-1,0,0
Bọn này nó không biết nhục nhit,0,0,1
Chet me may chua con kkk,0,0,1
Ỏoo trend sịn vãi :33,0,1,1
Thân lăm bây giò lại căn buôi nhau,0,0,1
có ai đó tốt bụng làm ơn cho em biết chuyện gì đang xảy ra đi =.=!,1,0,0
Pham Quang Thanh quẩy chưa :)),0,0,1
Abe muôn năm,0,0,0
Hà Thu Phương hay lắm :)),1,0,0
Cô ba nạp cho con cái cac viettel đi cô ba 0979742326,0,0,1
Cái gì k mua được bằng tiền thì sẽ mua được bằng nhiều tiền,0,0,1
Abe vui lên đi :<3,0,0,1
Quốc sư Trần Dần sao nhìn thấy xuống mã quá vậy liệu có qua khỏi mùa dịch Covid này kô ?,0,0,0
H ms thành trend 😂😂,0,0,1
Nói vậy ông Trần Dần tâm cũng ko đến nỗi có ông cũng vui,0,0,1
Vũ Bình Dương điệu cười của a kị h kìa 🤣🤣🤣,0,0,1
Hong kong là tấm gương sáng chói cho cả thế giới hiểu được giá trị của tự do phải đánh đổi bằng sự dũng cảm kiên trì và đoàn kết để từng bước giành thắng lợi ..,0,1,1
Nhung Đặng đưa anh T chị H coi :)),0,0,1
"Mấy ông sống từ từ lại đi, gi mà sống nhanh thế",0,0,1
thầy mà là gia cát gì gia heo thì có =)),0,0,1
853456768,0,0,0
Tôi chẳng hiểu gì cả .!!! Có lẽ đó là câu ... Nói thật đầu tiên trong cuộc đời của Chúng .!!!,0,0,1
Anh em sinh đôi =)))),0,0,1
Chỉ sợ cu ló ra,0,0,1
Nhanh lắm 😏,0,0,0
thương a ba :(,0,0,0
Kiệt Phạm abe giữ vd ko che rồi,0,0,1
"Người ta vào làm miễn phí, Nhật thì đã nổi tiếng thế giới về công nghệ, sự nghiêm túc và giữ lời. Nếu là người bình thường, có tâm lẽ ra ông phải vồn vã mời người ta vào, ko tin gì thì yêu cầu cung cấp thông tin kiểm chứng, đằng này lần nào ông cũng nó",0,0,1
@Lan Nguyễn nam sao nói tiếng nữ v,-1,0,0
Đù mé,0,1,1
"Bài viết này lệch lạc. Chủ nghĩa dân tộc không tồn tại trong chế độ cs do đcs cai trị. Từ thời Mao đến nay đcs TQ đã áp bức và giết hại gần 60 triệu người Hán qua hàng loạt các vụ thanh trừng đẫm máu như CCRĐ, cách mạng văn hoá, đại nhảy vọt, chống xét lại, Pháp luân công...... một đảng cai trị và giết chính dân tộc mình thì có được coi là theo chủ nghĩa dân tộc không??? Bài viết rất thiếu khách quan và ngộ nhận.",-1,1,0
B ns chuyện theo phong cách người ghen ăn tức ở,-1,0,0
Du học Úc sao bằng chuyên toán cao bằng dc,0,0,1
Add iên tâm nó vẩn còn đó mà trong tay người khác thôi ah,0,0,1
Vở hài quá hay trong mùa dịch nCovid!😀😂🤣,1,0,0
06:25,0,0,1
Um từ cái chỗ nghe lời chi ba vàng mã chửi người ta wa nên minh ko thít minh hieu giờ bt vậy rồi thấy cung tội mà minh hiếu mà cũng bị lừa dc nua sao,-1,2,1
Kim Ngân make cho chị Nhung 17 ý,0,0,1
"Để nghị nhà nước đưa ra hình phạt đích thực, ko phải là tiền cho mọi người trốn ko chịu cách ly động não 1 chút",0,0,1
Hí anh em!!,0,0,0
Nguyễn Thị Bích Nhu Cái này là hình cánh hoa nha.,-1,0,0
Hạnh Nguyên Lê Tài Phạm Dương Hà Thư =)))),-1,0,0
Các vợ tương lai của em ngủ ngon nhé =))),1,0,0
Not,0,0,1
Okei Abe nè =))),0,0,1
Dù có ra iphone 30 đi chăng nữa anh mixigaming vẫn không đẹp trai bằng anh Độ =))),-1,0,0
"Ảnh hưởng chung toàn thế giới chứ có riêng gì việt nam. Việt kiều hàn thì phải về, nhật đài thì cũng méo mồm vì ko có tăng ca :)))",0,0,1
Nó về rồi a ơi nó về tránh dịch,0,0,1
Cứ là chính mình thì rồi sẽ có người đến rồi ở lại với chúng ta. Đừng theo đuổi một ai cũng đừng để ai theo đuổi mình cả :))),0,0,1
Trần Sang viết đúng chính tả đi rồi nói chuyện heng 👌,0,0,1
Cô dễ thương quáaaa.,1,0,0
Pham Yen Nhi lâu rồi mới thấy Nhi á.:<<,0,0,1
Nghe có vẻ vô sinh nhưng mà lại có thai🤣,0,0,1
Pé Heo Vân coi chừng đó nha :v :v :v :v :v :v :v,0,0,1
họ nói cái j thì kệ họ đi,0,0,1
Dạng háng chứ đâu,0,0,1
Like,0,0,1
Cảm giác khó chịu 😔😔😔,0,0,1
Lon tuoi roi kok co net gi het kok so dau voi gia dinh sui gia cuoi ha ma,0,0,1
🤣🤣🤣,0,0,1
Anh hùng lúp thế kỷ 21,0,0,1
Dám đốc Vũ Hoàng Lân sao serious quá zậy,0,0,1
"mình mới mua cái này cho ck dùng, phê lòi",0,0,1
Mong anh Lân một tuần phỏng vấn Idol Tiger một lần cho thỏa nỗi mong chờ. Ai đồng ý cho một 👍 A men,1,0,0
Phụ nữ cần 1 con cu to như cuộn giấy vệ sinh và dài 20cm anh ạ 🙂,0,0,1
Những thằng liếm no nó chuồn rồi!,0,0,1
Phạm Văn Lộc chúc hay mỗi tội chính tả nên như lol :)),1,0,0
Nhin cai moi cat y nhu bi khuyet tat. Ghe that,0,0,1
Nhờn với Đông Lào à :>,0,0,1
Cô ba gì đâu mà râu ria đầy mồm,0,0,1
Chưi cho nhiêu vô ơ đai loan nhiêu ngươi băc lăm đo con no đên cho may 1 trân ko cân quy lay đâu nha,0,0,1
Thời gian không cho phép 😕,0,0,1
Đậu Quỳnh Nhi k qtam mà thấy tn khá nhiều,0,0,1
Tao hỏi thật trang này phải phản động k tao theo vs 😂😂😂,0,0,1
đợi cc,0,1,1
T đang nhìn clgv 🙂,0,0,1
Chắc trái đất tuyệt chủng quá:((,1,0,0
Tôi hiểu các anh đến thế là được rồi,0,0,1
"Tao biết ngay là có quảng cáo trá hình mà, vừa bút vừa thuốc",0,0,1
Lê Thị Hương Giang hot trend ngày nào cx làm,0,0,1
Vấn đề bv đi ad e mình bục ruột r khám ở bv xong chụp xquang các kiểu dm bác sĩ vẫn nói ko sao giữ 1 tuần bảo xuất viện thì ko cho may hôm qua kịp xuống hà nội khám nta bảo mổ bác sĩ mà chả khác j ăn cướp chụp xquang thì nó bảo phải chờ mai ms chụp đc hl v,0,1,1
:)) thấy nó vô duyên sao á,0,0,1
😆 lớn vẫn muốn xem ns j e sói,0,0,1
Cực kì thuyết phục :))))),0,0,1
Gặp mình dọn ra ngoài nhậu cho oách xong đi taxi về kkk,0,0,1
Phuc XO ?,0,0,0
Trần Diên Dưỡng Omg 😮😮,0,0,1
"Mình cũng muốn đẹp lắm, nhưng sợ tuong lại bị bệnh ung thư,",1,0,0
thử live stream đố anh bắt được em ai ngờ đố em chạy được anh đấy,0,0,1
Hương Thảo no comment chỉ để mặt cười,0,0,1
Hay y cj,1,0,0
Miệng con này còn thúi hơn cái hầm cầu,0,0,1
Phan Mạnh Cường ??? Mình là hàng xóm à mà biết nhau rõ thế??? Ơ mà nhà b ai xung phong tạch chưa để nhà mình còn đề phòng dịch bệnh nghiêm túc hơn,0,0,1
Nguyễn Trọng Hiệp được của lóo,-1,0,0
Chị đi mỹ hả.sao chị đi vậy.,0,0,1
"Báo này viết thiếu. Tiệp về VN từ hôm 25 rồi, đến hôm 9/3 bị sức ép từ cộng đồng nên thành phố họ cho đi xét nghiệm nhưng ở trong video thì lại đưa đi cách ly. Tính từ hôm 25 đến hom nay là mùng 10 thì là 15 ngày thời gian ủ bệnh đã hết thì còn cách ly người ta làm gì ?",0,0,0
Giông giống con tâm thân,0,0,1
nghe nói tết đến,0,0,1
Hồ Viết Thắng,0,0,0
ở Việt Nam tụi tao xuống đường suốt mà :))),0,0,1
xàm lồn,0,1,1
Ông trọng cao tuổi rồi mà vẫn giữ chức vụ to ghê.,0,0,1
Cô Lan cười duyên ghê,0,0,1
Tặng ông 1 like,0,0,1
Hoàng cung Thúy Kiều nước tư bản là lone gì za,0,0,1
"Bể manh rồi, cô vi làm quốc sư Trần dần be mảnh, ngài đã không cảnh báo trước khi cô vi hỏi thăm, làm dieu dung cơ đồ",0,0,1
nà ní,0,0,1
Ma Quốc Luân ko phải kì thị,0,0,1
"mật độ dân cư đông , không có quy hoạch rõ ràng , chết vẫn là thằng dân thoii",0,0,1
Coi giải trí nè mấy bợn kkk,0,0,1
Thang ngu k biet do la co gi a,-1,0,0
"Đoàn Chinh con quái vật chắc được xuất hiện 1,2 phút trong bóng tối",0,0,1
Mãi méo đc fan cứng,0,0,1
"hơi buồn một chút, nhưng một mình vẫn hơn..",-1,0,0
Khong,0,0,1
Trần Lâm coi sao chứ t sắp ra QB quính lộn rùi á =))),0,0,1
Lâu r mới thấy bác . chúc bác nhiều sức khỏe ❤,1,0,0
"hèn chi Hà Nội khói bụi mù, ô nhiễm ngút trời ! bao nhiêu rác củi gom về Ba Đình đốt hết ! ...báo nào nói ngoài đó dọn nhà đón tết gây ô nhiễm có sai đâu !!! chỉ là tế nhị ko nói là cái nhà nào đó thôi ! hehehe",0,0,1
xinh vaicalon y kien gi,0,0,1
Kêu ca cc -_- đấy là đặc sản nhân dịp tri ân khách hàng của THP đấy :->,0,1,1
Linkkk,0,0,1
Sơn móng dò móng tay . Chỉ có thể là miền tây yêu dấu. Cô dễ thương hết sức !!!,1,0,0
Giày fake giày real cũng là giày đều mang vào chân đều đạp đất hên xui đạp cứt có gì đâu mà cứ phải phân biệt này nọ đã vậy k biết có tiền mua nổi đôi dép k ở đó mà tỏ ra thượng đẳng phân biệt fake & real,0,1,1
Nhi thèm cake plan and tea milk bonus rice sườn pig,0,0,1
Không hay!,-1,0,0
Dân Việt mình chịu chơi lắm!nợ trả góp có sao đâu...!nợ vay nóng còn chơi ok mà!nợ công cũng ko ngoại lẹ nhá!,0,0,1
"Ko đâu ad , chúng nó ngu đó , Cẩu Quan thua mưu Trung Chó nên cớ sự mới ra9 như vậy !",-1,2,0
Tức ghê á! Hiền Võ,-1,0,0
em tưởng linh vật chứ :v,0,0,1
Quần của người có tiền nó khác 🥰🥰,1,0,0
Liệu coa lủng như giáo án🤣🤣🤣🤣🤣,0,0,1
Cứ vay đi rồi trả bằng đất ! Lo gì !!!,0,0,1
Nước da có vẻ bóng bẩy hơn 🤣,0,0,1
Nhờ có c.a mà m sống yên bình đấy ad :)) tận hưởng mùa hè bất tận trên thiên đường đê,0,0,1
Nguyễn Trọng Thái đợi cái lone,-1,0,0
Đi cầu thì phải cần giấy,0,0,1
Phản động là gì? Đứa nào hiểu nói tao nghe với..tao thấy thằng ad nó nói lên những cái sự bất cập của xã hội hiện nay..có gì là phản động?,0,0,0
Chúc hơi muộn đó abe :)),0,0,1
Tại sao cứ thích giả mạo người khác vậy nhỉ =)),0,0,1
Ngoại tình vậy mà thầy nói mẫu mực 😕,0,0,1
"Trông người, ngẫm lại mình mà thấy chán @@",-1,0,0
"Lòng tốt của mấy anh chàng này đặt không đúng chỗ, sửa xe dù không chặt chém cũng phải lấy tiền sòng phẳng với công lao động bỏ ra. Xã hội đáng trách ở chỗ còn quá nhiều người lợi dụng lòng tốt người khác.",-1,0,0
Tùng sói sad: các ae ạ vì lương ông già mỗi thág có 7-8 triệu ko đủ mua sữa cho tôi nên phải làm thêm vc này mong ae thông cảm🙂🙂,0,0,1
Thầy đỉnh vc,0,0,0
Trần Dần cũng như bao người Việt ở hải ngoại khác thôi. Sớm muộn gì cũng phải nhận ra đâu mới là quê hương.chã qua là trước hay sau mà thôi,1,0,0
Trần Quốc Việt haha tập dần cho quen,0,0,1
Ido nhìn hơi bị ngáo 😅,0,0,1
HAY lắm abe oi =))),1,0,0
Thành Cương nghĩ ló chán đmmmm,-1,1,0
Cave mãi là Cave thôi,-1,2,1
Trông thì mặt hơi vô lí nhưng khá đẹp trai anh ơiiii,1,0,0
"ăn mãi rồi nó cũng nhờn. Như kiểu nhờn thuốc cảm, sâu bệnh nhờn thuốc trừ sau vì năm nào cũng thuốc đó ấy. Rồi người Việt mình đều thành siêu nhân cả :v",1,0,0
Đứng nhất người Việt Nam là một người Việt Nam là một.. Đúng !,0,0,1
Chị ba là cành vàng lá ngọc,0,0,1
Bác Dần về sớm làm lại bộ răng cho đẹp trai nha bác.,1,0,0
Thg tùng m coi chừng,0,0,1
thay mặt anh em Cao Lãnh chia buồn cùng anh,1,0,0
Chi 3 bom nguyên tử,-1,0,0
Hí! anh em,0,0,0
"Nhung cau tra loi cua Tran Dan de ket thuc cuoc phong van rat co y nghia . Chuc ong suc khoe. 🙏🌺Đất Nước Bhutan Miễn Nhiễm Trước Đại Dịch🙏🌺
🙏🌺Chúng Ta Nên Học Hỏi Họ🙏🌺",0,0,1
"Là con gái nhất định phải nỗ lực, nếu muốn giàu mà k muốn nỗ lực thì vào đây tham khảo làm đẹp :))",1,0,0
haha😛😛😛,0,0,1
Tháii Hèn cho e xin video vs a :v,0,0,1
"Nghe bảo thịt sam ngon lắm, còn thịt so thì ít nghe ai kể lại",1,0,0
Kỳ wa vậy ta,0,0,0
Thich chi nhi,0,0,0
Dù là trên shoppe nhưng mà nhận dc vẫn là vô giá,0,0,1
"Tui nghĩ bài này chỉ dọn đường trước hoi à. Nghe lần đầu lạ lạ, nghe mấy lần sau hơi bị nghiện á. MV đợt này chủ yếu quảng cáo thì phải. Còn chờ Đom Đóm ra MV nữa cơ. Mọi người ủng hộ Jack nha😄.",1,0,0
Ảnh gốc của aba đây nha,0,0,1
Còn chứ: bg thua somali,0,0,1
K chơi mấy trò này chó lấy j nuôi bụng bầu?,0,1,0
Chốt đơn chốt đơn nghe mắc cười nên ghép thôi,0,0,1
Đụng tới cô Minh Hiếu là hỏng được à ngheee ...♥️😗con mến cô vì cô rất chiều fan ... thương cô lắm♥️,1,1,0
chi ba vang ngoc vang that dep,0,0,1
Anh em thất lạc nè Thầy Ba :)),0,0,1
"Trên viết thứ trưởng , dưới viết bộ trưởng",0,0,1
Thu Thảo mà phải công nhận là từ tháng 2 địch đã nổ ra ở Mĩ với Châu Âu và HQ rồi mà cô này còn dám đi du lịch qua bên đó 😭 gan thiệt sự á,-1,0,0
MC bơ đơ à,0,0,0
